"@timestamp","email_message_id","threat_tactic_name","threat_indicator_reference","abnormal_security_threat_summary_insights","abnormal_security_threat_remediation_status","abnormal_security_threat_auto_remediated"
"Aug 7, 2025 @ 04:09:01.000","<8390c744d3c77a89c201587c168c124a@0>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4156863125930598457","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 04:09:01.000","<8390c744d3c77a89c201587c168c124a@0>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2150445872797257564","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 03:50:38.000","<1754502631_2268700@mail.skynetbb.com>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2054219511294693731","Unusual Sender, Email Authentication",Remediated,false
"Aug 7, 2025 @ 03:46:48.000","<821f182d-7e0b-sl22-48ab-9c81-34e695581955@assetaone.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1552415686789697924","Unusual Sender Domain, Suspicious Link, Unusual Sender, Personal Information Theft",Remediated,false
"Aug 7, 2025 @ 03:46:47.000","<01000198807de70f-e92381d8-708d-4a8b-be99-fe71b564dca6-000000@email.amazonses.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6736980989369223178","Abnormal Email Body HTML, Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 03:43:11.000","<97107a6c1dfc87b3c164a391d692b8be@0>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4118875297546285715","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 03:43:10.000","<97107a6c1dfc87b3c164a391d692b8be@0>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4927677560531156646","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 03:39:40.000","<69743f8a336e4b78f017a83fe619d835@0>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-754243818640932996","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 03:39:39.000","<69743f8a336e4b78f017a83fe619d835@0>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7677185356350670743","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 03:35:38.000","<958770081448552.9.DQD5230479083@promoftheday.click>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7124025573261448386","Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 03:12:05.000","<CAAWohS-n=cMosr65r4B=mHVHrObhjk474AOdmk+Xr1uLmCta0Q@mail.gmail.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7359184873253054032","Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 03:12:04.000","<CAAWohS-n=cMosr65r4B=mHVHrObhjk474AOdmk+Xr1uLmCta0Q@mail.gmail.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1553454334038127227","Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 03:12:04.000","<CAAWohS-n=cMosr65r4B=mHVHrObhjk474AOdmk+Xr1uLmCta0Q@mail.gmail.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7339344605556444201","Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 03:02:56.000","<68936f3c.050a0220.8a4cc.ce17@mx.google.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4217554305653399713","Bitcoin Topics, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 03:00:38.000","<saEkg000000000000000000000000000000000000000000000T0L0KN00Wnx9IV3ZSOOzj5LDr5XseA@sfdc.net>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8719160289176402880","Unusual Sender, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 02:58:36.000","<1a5001dc06f3$54e585e0$feb091a0$@gmail.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4556849648820521401","Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 02:47:38.000","<a6d7e14f-3e16-af84-4021-fb54d48706a9@palaceon4th.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2960804802423136588","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated,false
"Aug 7, 2025 @ 02:44:31.000","<SE1P216MB26767732E20D8F78D49E7885932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8000897817187801992","Unusual Sender",Remediated,false
"Aug 7, 2025 @ 02:44:31.000","<SE1P216MB26767732E20D8F78D49E7885932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-257785230965949899","Unusual Sender",Remediated,false
"Aug 7, 2025 @ 02:44:31.000","<SE1P216MB26767732E20D8F78D49E7885932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1774448074598250410","Unusual Sender",Remediated,false
"Aug 7, 2025 @ 02:44:31.000","<SE1P216MB26767732E20D8F78D49E7885932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-246930835587805635","Unusual Sender",Remediated,false
"Aug 7, 2025 @ 02:42:29.000","<SE1P216MB26763C76A3589F82C3A06D82932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5365645470818967581","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 02:42:29.000","<SE1P216MB26763C76A3589F82C3A06D82932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2116253601650041696","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 02:42:29.000","<SE1P216MB26763C76A3589F82C3A06D82932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-9140701634929123567","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 02:42:29.000","<SE1P216MB26763C76A3589F82C3A06D82932DA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4463434715126930151","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 02:41:23.000","<PN0PR01MB9117BB2BE90FACC5BC04D0B9E52DA@PN0PR01MB9117.INDPRD01.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2206565865804938023","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 02:39:57.000","<PN3PPF449796CF0C7B01D5CBE503557A9DDF62DA@PN3PPF449796CF0.INDP287.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/242479302518616035","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 02:29:48.000","<SEYPR06MB564857F9A8205B41E8A6AD68CD2DA@SEYPR06MB5648.apcprd06.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2264435309577713517","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 02:29:48.000","<SEYPR06MB564857F9A8205B41E8A6AD68CD2DA@SEYPR06MB5648.apcprd06.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1997735973691416037","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 02:29:48.000","<SEYPR06MB564857F9A8205B41E8A6AD68CD2DA@SEYPR06MB5648.apcprd06.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7863224893838409632","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 02:29:48.000","<SEYPR06MB564857F9A8205B41E8A6AD68CD2DA@SEYPR06MB5648.apcprd06.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6686206529728816052","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 02:29:03.000","<autogen-java-c3e0cbf5-7a05-4f4a-9293-63f81b7c0307@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1880866774891240936","Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 02:29:03.000","<autogen-java-c3e0cbf5-7a05-4f4a-9293-63f81b7c0307@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4849636227980676764","Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 02:29:03.000","<autogen-java-c3e0cbf5-7a05-4f4a-9293-63f81b7c0307@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-317781695813181090","Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 02:29:03.000","<autogen-java-c3e0cbf5-7a05-4f4a-9293-63f81b7c0307@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6783225149936727100","Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 02:28:31.000","<CAGSL=gCyrQFfo5nGrhY9rxeVS9ks7XgtVTx4_+82jbEatOQ53A@mail.gmail.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7579595271102483430","Unusual IP Geolocation, Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 02:20:23.000","<8792413385056651617098@administrator>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7369900626644425907","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 02:19:13.000","<324a384c-e4b3-edb1-d83b-dc5dc05e97ef@palaceon4th.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3266919861608995633","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated,false
"Aug 7, 2025 @ 02:10:19.000","<a1ee2c7a-909a-c46c-c721-fe3e81e9dd4e@hollamsolicitors.co.uk>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7824680393892545780","Suspicious Fax or Voicemail notification, Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 02:10:17.000","<367349e6-42f7-bd4f-a0ac-9551140b4b52@hollamsolicitors.co.uk>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3069346775458182633","Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 7, 2025 @ 02:03:23.000","<7H8-rt9JTHK8RP5qdwqDNw@geopod-ismtpd-0>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8657525822156392514","Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated,false
"Aug 7, 2025 @ 01:39:09.000","<adbce41e-d87c-4f56-9a91-2156098c2f42@styledtofit.click>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/278487675333837784","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 01:26:43.000","<TYUPR01MB535493A214B42EB90C9C7EDC842DA@TYUPR01MB5354.apcprd01.prod.exchangelabs.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-314285380010458009","Unusual Sender",Remediated,false
"Aug 7, 2025 @ 01:26:43.000","<TYUPR01MB535493A214B42EB90C9C7EDC842DA@TYUPR01MB5354.apcprd01.prod.exchangelabs.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2301883539949330221","Unusual Sender",Remediated,false
"Aug 7, 2025 @ 01:22:39.000","<8732399819872960514154@win95439>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2574193277057172969","Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 01:03:55.000","<SE1P216MB2264AF49A3B1519172A6A836B42DA@SE1P216MB2264.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-417314879870912751","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 00:55:53.000","<4uqvgopk19qi.hCMElH5uV44sFFZhQyTLAA2@tracking.ho.acmfgedm.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4311467574607465204","Unusual Sender Domain, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:51:29.000","<b53674cd-298f-sl11-40f8-a94a-83897c970f4b@assetahq.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4942847446437560845","Unusual Sender Domain, Suspicious Link, Unusual Sender, Personal Information Theft",Remediated,false
"Aug 7, 2025 @ 00:49:04.000","<48eee507d4a142fb482662116ce56914@dyna-grid.com>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2129164531229048868","Unusual Sender, Invisible characters found in Email",Remediated,false
"Aug 7, 2025 @ 00:45:42.000","<BN7PR06MB395676FCF3F85116046DCF18AB2DA@BN7PR06MB3956.namprd06.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5202152543817941622","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 00:30:05.000","<LV3PR84MB3602D0CA2BB5B4877D29CE27C32DA@LV3PR84MB3602.NAMPRD84.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-9218064110709682705","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 00:30:05.000","<LV3PR84MB3602D0CA2BB5B4877D29CE27C32DA@LV3PR84MB3602.NAMPRD84.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6277402949223314534","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 00:30:05.000","<LV3PR84MB3602D0CA2BB5B4877D29CE27C32DA@LV3PR84MB3602.NAMPRD84.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1199420990273373039","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 00:30:05.000","<LV3PR84MB3602D0CA2BB5B4877D29CE27C32DA@LV3PR84MB3602.NAMPRD84.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-859910291213688522","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 7, 2025 @ 00:28:42.000","<277507318.1600836.1754490468662@privateemail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4298713823780153188","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 00:17:30.000","<002e3e83e0ebf3adb18d63cbba5c7208@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4419363266566210319","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:17:30.000","<002e3e83e0ebf3adb18d63cbba5c7208@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3186178270410482470","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:16:22.000","<194c01dc06dc$a5f3eab0$f1dbc010$@marketinteltrends.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7511246407168084365","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 7, 2025 @ 00:15:13.000","<b564c8f81b539816af01a12f790d7397@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3512400122548895450","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:15:03.000","<3a03dfa05ce11bfe009032cf9365807b@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5463896001662555352","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:14:35.000","<fa12a52386a4db3ce326e8f4b7111117@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3497955650581254566","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:14:32.000","<afb7dadf13dd007e5e4bf9e5dfc4ea07@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3121120898660742733","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:13:11.000","<74b2a6870779153f85391dc5af1a9d3b@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6579383362758777818","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 7, 2025 @ 00:13:09.000","<4a25baec120238f390ecb38f6b86ead9@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7844659310809094464","Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated,false
