message_id,remediation_status,summary_insights
<1754448228058.82af435b-8b0e-452f-b917-6eb1db0d4667@bf01.ap1.hubspotstarter.net>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Unusual Reply To"
<1754448231511.8dbae3b2-079b-4967-9ec3-af263ead877a@bf01.ap1.hubspotstarter.net>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Unusual Reply To"
<1754448231217.1d9dcc6b-3d99-44d6-9073-259049a6f83a@bf01.ap1.hubspotstarter.net>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Unusual Reply To"
<1754448231654.8aba28b4-aa8a-4f51-ac71-ed837a16f279@bf01.ap1.hubspotstarter.net>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Unusual Reply To"
<CAOGmnXrnsQzVihbebZumNUtcJz1izGD0MiAvMoSLdZpUtpB+pw@mail.gmail.com>,Remediated,Unusual Sender
<010001987d3ec90d-7bc1e21d-373f-47f7-a3df-ab019bdce3a8-000000@email.amazonses.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain"
<012528512217930.4.XNL5641077047@promoftheday.click>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender"
<20250806100430281453@info.edsvc.top>,Remediated,"Unusual Sender, Unusual IP Geolocation, Email Authentication, Unusual Reply To"
<20250806100430281453@info.edsvc.top>,Remediated,"Unusual Sender, Unusual IP Geolocation, Email Authentication, Unusual Reply To"
<614f878730828b4d8adc53ce08989441a285d84b@isend.oajaropenaccess.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<TYZPR02MB8375EDD664036C1058E2F950AE2DA@TYZPR02MB8375.apcprd02.prod.outlook.com>,Remediated,"Unusual Sender, Personal Information Theft"
<20250806035857.0965F001508471E2@sydneyseoguru.services>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<4uqvaqn2kvvr.UlsZNB-JqyJNPIiVgUInkQ2@tracking.hy.acmfgedm.com>,Remediated,"Unusual Sender Domain, Unusual Sender, Unusual Reply To"
<46c701dc0673$33ac0730$9b041590$@googleseoresults.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<51327125-1d57-4379-b8c1-e35f7206c0d7@lacartixmarketing.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<01f201dc0672$aa2ee270$fe8ca750$@metrobarandbistro.com.au>,Remediated,"Unusual Sender, Email Authentication"
<A3xbLw.NOMroWRTGvfN.YWCfVzQG5mYdHJlVuH26@freemail.hu>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<20250806033417.BDFD31703212FD5C@sydneyseoguru.services>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request"
<6892b03cefc5823027b9332e.64532d6a61d2834c5f4852bb@mgcp03.squarespace-mail.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Bitcoin Topics"
<4LOHDgLmzWZUUeE9XNaaBkG7ufHxu3OsD23sFbWHb0@hg-serve.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To"
<SYCPR01MB46697B0C7794CB6982692CBF8D2DA@SYCPR01MB4669.ausprd01.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Email Authentication"
<149242655405443031119348@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication"
<149242655405443031119348@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication"
<87ecbe4dbe1a4f5fa09d4363851d0e3f_CAPmt2ANfeg+-hHNzXKXB1k30siCKT4y-CxMOrQ9aHQ5Q9DFZGA@mail.gmail.com>,Remediated,"Unusual Sender, Personal Information Theft, Suspicious Financial Request"
<CAJH1MCpZmNtBkpyQeY3Gq2fSXygek5vXTm2PMdn8Os+FANRKVQ@mail.gmail.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<20250806084816507376@email.tradetpt12.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Email Authentication, Unusual Reply To"
<627e0d3f-642a-4e12-8e15-33ffff0b21a9@hiracustomtailors.com>,Remediated,"Unusual Sender Domain, Suspicious Link, Unusual Sender"
<GM4EZHTDVQU4.FZ41SL0K1IC92@WIN-UHMDNO5O5DL>,Remediated,"Suspicious Fax or Voicemail notification, Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<GM4EZHTDVQU4.FZ41SL0K1IC92@WIN-UHMDNO5O5DL>,Remediated,"Suspicious Fax or Voicemail notification, Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<GM4EZHTDVQU4.FZ41SL0K1IC92@WIN-UHMDNO5O5DL>,Remediated,"Suspicious Fax or Voicemail notification, Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<GM4EZHTDVQU4.FZ41SL0K1IC92@WIN-UHMDNO5O5DL>,Remediated,"Suspicious Fax or Voicemail notification, Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<SY8P282MB47924F3994D2F82D0E8FA194962DA@SY8P282MB4792.AUSP282.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Suspicious Financial Request"
<SY8P282MB47924F3994D2F82D0E8FA194962DA@SY8P282MB4792.AUSP282.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Suspicious Financial Request"
<SI6PR02MB7975526C9CCF9FDA8C1B0374AD22A@SI6PR02MB7975.apcprd02.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<SI6PR02MB7975526C9CCF9FDA8C1B0374AD22A@SI6PR02MB7975.apcprd02.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<SI6PR02MB7975526C9CCF9FDA8C1B0374AD22A@SI6PR02MB7975.apcprd02.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<SI6PR02MB7975526C9CCF9FDA8C1B0374AD22A@SI6PR02MB7975.apcprd02.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<007a01dc0669$b838dfa0$28aa9ee0$@metrobarandbistro.com.au>,Remediated,"Unusual Sender, Email Authentication"
<4c67464267ad42ce8fc89e5e1fbe8fe5_CAPmt2AN94iuyXxnMnDSM3V8X=SWdyzuTP89u+L2gkcdjEj9PpQ@mail.gmail.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request"
<15092771716892a252b8368.1754440274@comms.cockburn.wa.gov.au>,Remediated,"Unusual Sender, Suspicious Link, Suspicious Financial Request"
<7etOZCzFwRLxTZhW6xiFMcU5VzXJBunu3O0XCBwwJw@www.kalamazoo.com.au>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<20250806021240.896E23A1617D1D9E@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<20250806021240.896E23A1617D1D9E@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<20250806021240.896E23A1617D1D9E@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<20250806021240.896E23A1617D1D9E@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<20250806021241.882B48DBA0F55572@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<20250806021241.882B48DBA0F55572@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request"
<20250806021241.882B48DBA0F55572@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request"
<20250806021241.882B48DBA0F55572@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<SE2P216MB1851A19532DF0CBE0467A338D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE2P216MB1851A19532DF0CBE0467A338D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE2P216MB1851A19532DF0CBE0467A338D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE2P216MB1851A19532DF0CBE0467A338D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<994121206.47948725.1754439354655@snmktmail-batch1a.marketo.org>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<7kvRmKX3DBCddKJksPeVNLd4SLjqztt6HZQCExKDBw@premium200.jbresmail.org>,Remediated,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Email Authentication"
<SE2P216MB18511BD958DFEEA27123F144D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE2P216MB18511BD958DFEEA27123F144D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE2P216MB18511BD958DFEEA27123F144D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE2P216MB18511BD958DFEEA27123F144D22DA@SE2P216MB1851.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<20250806020500.8B25B7354CBCC664@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request"
<20250806020500.8B25B7354CBCC664@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request"
<20250806000051.59a5a125d86246cb@crm.recruitme.net.au>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<ead256ae-2dad-8979-ef21-d50a9fc81ca8@valuebullau.info>,Remediated,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<50e06f61e16843248d9ac97be0d436b1_CAPmt2APpF7gBwQ6cEELUgphFBV9Pj+e7Xh2eo_6Cn4Xt9HtRTw@mail.gmail.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request"
<20250806014619.E474111E6FA2E99A@247paidads.digital>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<39763778127041425113085@win86150>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft"
<20250805233013.7b88ec9a95be252c@cupcakecentral.com.au>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<20250805233013.7b88ec9a95be252c@cupcakecentral.com.au>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<010801987c8f4d59-2fd76976-3bc1-4691-91a9-687f76940591-000000@ap-southeast-2.amazonses.com>,Remediated,"Abnormal Email Body HTML, Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual Reply To"
<CAFVOFG3=epgLmyE6D2vpcRTXWcVvU05fkS6B9qc32weMUMxjwg@mail.gmail.com>,Remediated,"Suspicious Link, Unusual Sender, Invisible characters found in Email"
<20250805233014.f06e58750f3d3bee@cupcakecentral.com.au>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<3FA513E4A76B32D42ABEE8D1958268C7@bqmvysckj>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<3FA513E4A76B32D42ABEE8D1958268C7@bqmvysckj>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<3FA513E4A76B32D42ABEE8D1958268C7@bqmvysckj>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<3FA513E4A76B32D42ABEE8D1958268C7@bqmvysckj>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<18c101dc065f$ec486720$c4d93560$@avbimsoft.com>,Remediated,"Unusual Sender, Suspicious Link"
<CAFs-bkRL++Tu9bwXMVH6knr9pHC-GesK1OHr-J5m8w=GKXaYvw@mail.gmail.com>,Remediated,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain"
<CAAM5VD6DLgG-yk3iSONop=N4kXxujbSC=HB8qiFLqa-GZ9e2mQ@mail.gmail.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Bitcoin Topics"
<6d9dc6d7e775311889cb849cdaa90b43@swift.generated>,Remediated,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Invisible characters found in Email, Email Authentication"
<CAC-2cJ+gv=_wD-iPxNXk2uFqxxA0qSQpotc=QS4L3zPw=WiqoA@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request"
<20250805230232.14957c1f31eae2f4@crm.recruitme.net.au>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<20250805230224.64f788ac3333ad11@crm.recruitme.net.au>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<iyOx0vq9rfpKCUSZ6qT9y30OFgAybDZrlhhQbdxNg@www.fiveight.com>,Remediated,"Unusual Sender, Suspicious Link, Suspicious Financial Request, Unusual Reply To"
<20250805230059.62fb19d1fb292808@crm.recruitme.net.au>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<20250805230057.c85e1d7d3967cdf2@crm.recruitme.net.au>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<CAHtUgKjimH8QcUnWFxo8HnnghK2=diKpuj26jw7Bb-d4anqRUw@mail.gmail.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request"
<202505082243518F6CB99FAE-8FEB0E1566@ajglobalconsult.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<202505082244359B54C1BA9A$0AD4C9CFE2@ajglobalconsult.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<202505082238310BAA1AFAA1-3C395BB585@ajglobalconsult.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<2025050822355012B0FEAC63$2AEF766690@ajglobalconsult.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<010001987c609f57-e5a7f0d4-2a1a-446e-8eb8-db38170065e1-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<20250805161023.8F0F1AEBEEE570CE@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<20250806002024.AB2F8339EB812BBA@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request"
<20250806001116.Horde.Y4VyJeErOBplxgjxfFtT6es@webmail.etud.u-picardie.fr>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<010701987c4c536b-92ae15e5-5093-4231-88a4-783cc9e879a9-000000@eu-central-1.amazonses.com>,Remediated,"Unusual Sender, Unusual Reply To"
<010701987c4c536b-92ae15e5-5093-4231-88a4-783cc9e879a9-000000@eu-central-1.amazonses.com>,Remediated,"Unusual Sender, Unusual Reply To"
<1754431467662.647604ff-9ae6-43e6-b080-a708b25e3dea@bf01.hubspotstarter.net>,Remediated,"Suspicious Link, Unusual Sender, Abnormal Email Body HTML"
<1754431467662.647604ff-9ae6-43e6-b080-a708b25e3dea@bf01.hubspotstarter.net>,Remediated,"Suspicious Link, Unusual Sender, Abnormal Email Body HTML"
<010001987c2c7811-8b31d537-c1ac-400c-a3e0-b00701cf7ed7-000000@email.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<010001987c2ce824-421b5e43-fa6e-4836-9c78-1ab1df3ae8e2-000000@email.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<010001987c2d4cd5-e2b4b2ad-eaa6-45e1-8b99-b260c14e6774-000000@email.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<010001987c2d5529-cd2ccebb-9630-44c8-80f4-1ba677179273-000000@email.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<20250805232756.351FC9ACC07471D9@nswwebguru.solutions>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<7bebede7-5076-4b51-85e0-8990aa4b1ef2@ML1PEPF0000F178.ausprd01.prod.outlook.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<MN2PR01MB56307139375B7DAAA691521AD122A@MN2PR01MB5630.prod.exchangelabs.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender, Suspicious Financial Request"
<MN2PR01MB56307139375B7DAAA691521AD122A@MN2PR01MB5630.prod.exchangelabs.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender, Suspicious Financial Request"
<MN2PR01MB56307139375B7DAAA691521AD122A@MN2PR01MB5630.prod.exchangelabs.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender, Suspicious Financial Request"
<214563688252801347025589@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual Sender, Email Authentication"
<149242655405442674017067@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual Sender, Email Authentication"
<65763997386322089731494@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<TY1PPF098BBDAB2DAAB403AF8C785B048ECCF22A@TY1PPF098BBDAB2.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request"
<TY1PPF098BBDAB2DAAB403AF8C785B048ECCF22A@TY1PPF098BBDAB2.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request"
<TY1PPF098BBDAB2DAAB403AF8C785B048ECCF22A@TY1PPF098BBDAB2.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request"
<TY1PPF098BBDAB2DAAB403AF8C785B048ECCF22A@TY1PPF098BBDAB2.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request"
<20250806011354.E11458FB24A2B21B@digitalmarketingagency.tech>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<3976377812704106187469@win86150>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft"
<31922172444801234519009@win103069>,Remediated,"Unusual Sender, Unusual Sender Domain"
<20250805125600.F523B8F63821000E@ifs.ac.lk>,Remediated,"Unusual Sender, Uncommon Attachment Type, Suspicious Link, Unusual IP Geolocation, Personal Information Theft, Suspicious Financial Request, Email Authentication"
<055420250816138627F7B7BE$E9BEB63E2E@opnc.ca>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<05062025081713A4E4840C66$D8D7ECE19E@opnc.ca>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<UCVVAVZUUZ$UAYXXVYTAXUWV@mail-out.via.act-on.net>,Remediated,"Unusual Sender, Suspicious Link, Suspicious Financial Request"
<0533202508201307805A4978$C4D2375A6D@opnc.ca>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<KL1PR0401MB4935E15939ACD13B738D962ABF22A@KL1PR0401MB4935.apcprd04.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request"
<05242025081413B761B53640-CCCA8E7755@opnc.ca>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<20250806011354.C8A4260A8DA2FCA6@digitalmarketingagency.tech>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<05452025085312977EE90E84-6366215636@barbcarney.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<6383dc586697e0de11296768492e3d9@cweb013.nm>,Remediated,"Unusual IP Geolocation, Low Context File Sharing Link(s), Suspicious Link, File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<3a41bfaa16e97f916d10e22c5e4823@cweb016.nm>,Remediated,"Unusual IP Geolocation, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<4uqv7ewssapi.3zVSMyt4D9pX3UHMLlDkkA2@tracking.hy.acmfgedm.com>,Remediated,"Unusual Sender Domain, Unusual Sender, Unusual Reply To"
<20250806022113775264@info.edsvc.top>,Remediated,"Unusual IP Geolocation, Unusual Sender, Email Authentication, Unusual Reply To"
<083ff828-d675-sl10-42a6-9ef9-17f3f08daeb8@pentathlonfund.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<VI0PR07MB1077338F494DE868EA83FAAD7AA22A@VI0PR07MB10773.eurprd07.prod.outlook.com>,Remediated,Unusual Sender
<CACAvb2FvE7wgiL+=Sw0xS54svYeN9BfTDHov24E7M1W9JiGTow@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain"
<PH0PR11MB51759395CE2914524328E9E1F222A@PH0PR11MB5175.namprd11.prod.outlook.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<jPGc_k0wTOieV8TbBBu9zA@geopod-ismtpd-2>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain"
<PU4P216MB20346E2978169A81EB6E65BDE322A@PU4P216MB2034.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<PU4P216MB20346E2978169A81EB6E65BDE322A@PU4P216MB2034.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
