email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<PUZPR02MB626410DBC7056A70761433EBD62CA@PUZPR02MB6264.apcprd02.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender, Unusual Sender Domain",Remediated
<AIQAOwAAJaQ8laUiPK5Q0qoW.1.1754579176486.7062170.tany@ktcleanenergy.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated
<SEZPR01MB447874A5D0690A4C18A5ED34AA2CA@SEZPR01MB4478.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated
<SEZPR01MB447874A5D0690A4C18A5ED34AA2CA@SEZPR01MB4478.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated
<SEZPR01MB447874A5D0690A4C18A5ED34AA2CA@SEZPR01MB4478.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated
<SEZPR01MB447874A5D0690A4C18A5ED34AA2CA@SEZPR01MB4478.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated
<KUZPR04MB89662BAC10051A2ABA3D7591B82DA@KUZPR04MB8966.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<KUZPR04MB89662BAC10051A2ABA3D7591B82DA@KUZPR04MB8966.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<5636399754336164524392@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<5636399754336164524392@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<SJ2PR22MB41948BEE5D673AC6C8537624A82CA@SJ2PR22MB4194.namprd22.prod.outlook.com>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Suspicious Link, Unusual Sender, Suspicious Financial Request, Uncommon Attachment Type",Remediated
<SE1P216MB23264740CCB7E675DEEAFC1CDD2CA@SE1P216MB2326.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB23264740CCB7E675DEEAFC1CDD2CA@SE1P216MB2326.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB23264740CCB7E675DEEAFC1CDD2CA@SE1P216MB2326.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB23264740CCB7E675DEEAFC1CDD2CA@SE1P216MB2326.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<41483996730961170015954@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<740805708718@iZyjtt425f5rekZ>,Invoice/Payment Fraud (BEC),"Unusual Sender, Uncommon Attachment Type, Personal Information Theft, Suspicious Financial Request",Remediated
<740805708718@iZyjtt425f5rekZ>,Invoice/Payment Fraud (BEC),"Unusual Sender, Uncommon Attachment Type, Personal Information Theft, Suspicious Financial Request",Remediated
<02de310e-609f-40ef-a481-c31a1146cbba@heritageco-rd.co>,Spam,"Unusual Sender, Personal Information Theft",Remediated
<37e5c2c0-0589-7573-aad5-cb5ad9cb5531@harvestroad.com>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender, Unusual IP Geolocation, Email Authentication",Remediated
<4148399673096403623132@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<20250807132017.3.247cca563403aba5@mg-d0.substack.com>,Spam,"Abnormal Email Body HTML, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<20250807132017.3.247cca563403aba5@mg-d0.substack.com>,Spam,"Abnormal Email Body HTML, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<20250807132017.3.247cca563403aba5@mg-d0.substack.com>,Spam,"Abnormal Email Body HTML, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<5636399754336516128735@win95439>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<626c32d5-cd8a-4413-8bcb-26c0c3f55b98@ontraport-crm.com>,Spam,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<202507081337.yw6jnh2ni4nj@shared-p100-i18.d.sp1-brevo.net>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<4uqvr44g086h.pQjVvRsc9kIEclGv6AlnZA2@tracking.overseasconferences.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<4uqvr44g086h.Wy0vhsItty2IwH6vJU3Esw2@tracking.overseasconferences.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<SE2PPF4889CBB203E43BC6AE4821D8AADE9F42CA@SE2PPF4889CBB20.apcprd04.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SE2PPF4889CBB203E43BC6AE4821D8AADE9F42CA@SE2PPF4889CBB20.apcprd04.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<af61e48650054b2f9b9a52450f0ba765_CAHJe1CS2=J5zv4KJt0hmMSv8gQNmupA9u7Gz=pbOf49q2kyyLg@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<4uqvqgvc8ci0.4sNktBlfwKPvqsyiRkDpgQ2@tracking.rptbattery.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<SE2PPF9546AF1BB87798DF4F5D5CDDCB50E922CA@SE2PPF9546AF1BB.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE2PPF9546AF1BB87798DF4F5D5CDDCB50E922CA@SE2PPF9546AF1BB.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<autogen-java-5b94f70e-9546-4be6-8acf-03c6c58ec086@google.com>,Other,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<CALzX_XpJCpOVJDN9Rs9CgZ+MELRkxCArbDBzt4vRvXoVdSk3rg@mail.gmail.com>,Spam,Unusual Sender,Remediated
<OS8PR06MB7465F0174C9D10AD16978AFCB62CA@OS8PR06MB7465.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<OS8PR06MB7465F0174C9D10AD16978AFCB62CA@OS8PR06MB7465.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<OS8PR06MB7465F0174C9D10AD16978AFCB62CA@OS8PR06MB7465.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<OS8PR06MB7465F0174C9D10AD16978AFCB62CA@OS8PR06MB7465.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<CACDh8=bF+xkxKWMDkw-jgFUqiozNprJwKM9e6JvkH16b8tB-Wg@mail.gmail.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<CAEvGss-h3X6c+56oJxzx1BfYBea71mLWejUyLCHc4gdZi9Cp0w@mail.gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250807145120.EC593A6034C314A0@digitalmarketingagency.tech>,Spam,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To",Remediated
<CA+iHvGG7N23+nyy-FP=0UKCwG=fFbnj83xw4iYcWP0-_SzzCiQ@mail.gmail.com>,Scam,"Abnormal Recipient Pattern, Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<a7df5932-12aa-47fd-99e0-18e448cee20e@rd-heritagecompany.co>,Spam,"Unusual Sender, Suspicious Financial Request",Remediated
<4uqvqgr2z7sg.NdFx12O8bT388JRdy9gRLA2@tracking.rptbattery.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<0bca318f-5216-4235-932c-b33101232beb@rmdlvry.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<4uqvqgr2z7sg.NdFx12O8bT388JRdy9gRLA2@tracking.rptbattery.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<4uqvqgnrnx1b.k4qoqPi_38_TkiyL7sieCA2@tracking.rptbattery.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<CWXP123MB4888916DFF7F4E8F5D7A6594AD2CA@CWXP123MB4888.GBRP123.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<SEZPR06MB64225C209C07DB00C76501B8F02CA@SEZPR06MB6422.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEZPR06MB64225C209C07DB00C76501B8F02CA@SEZPR06MB6422.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEZPR06MB64225C209C07DB00C76501B8F02CA@SEZPR06MB6422.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEZPR06MB64225C209C07DB00C76501B8F02CA@SEZPR06MB6422.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<wvPR47iDqZq0Mm47CgyTmo3Tq6IHzjuh8nqgtC5w@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<xYbhzsWtMgwjjGmDMUV8Y5svJABPnLfxAP0hAe94SKc@mail-serve.hagro.cn>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<erV9JJMeiBLQJRh9DGcG3QTeEuCpIeMIm0u56mIKIro@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<fhT9hSPiczFcszXoYlK6xJt82wpmxgtNFoVBcKNkE@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<WYcCL76w7ej8W8ADQBCnomf6dgp5Aq2yQ8UBmBYrY@mail-serve.hagro.cn>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<xaSXynZqnx7BpYKHa7IOL3vBh642doVUJ4CGIRW0DM@mail-serve.hagro.cn>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<53L8S77wuGhSOrUBIINEOhOidfRcgLJ8ykYrBHdLLCc@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<KU2PPF4BE196536B76AAC511E11EE7E6DB1D02CA@KU2PPF4BE196536.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<VHHdvg2T85VjJ9Ju3JoqojxTboTmbRQIlJORHdU079o@mail-serve.hagro.cn>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<jPMl3CByfCRRngFy7IvdgF14FfKpYNXj0pG0sXklc@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<YTAkgAdAB3OOyDHHjL40mwe20Er4VVboO6bLhJJQ9c@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<Q6NXkkPYebWMVBcjDMATU3t6dpmU9rouDJrARBezw@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<DOxPU7Nney5Bp8ALE8DxzYExqVEJZxFhgSqT8eq4@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<2Mk010FZ9g6mmW97GrwMojlivvUTH2fYUx4jtSY0Bn8@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<TxIq9neTuuzE7TejqnD0wz4EpmD5AzcZkyWUBWuYQ@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<uQj0Ht58uePmV95WuEj8c2j4An4cYtQAU4719Qc0o3U@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<uQj0Ht58uePmV95WuEj8c2j4An4cYtQAU4719Qc0o3U@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<oF47EqXQ7n8Ln8njaq4ZJa1rV7oDpKwZ3j577O1M8@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<seU0rfrMNXvNmcok6VirrtYmqjkpSgFslQevQCap4@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<x0XOy2yzAJCgWY1JnVGJKC5qTou95qkphgWk3Z4Q@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<ZK7NcqIllo8giTEGQUqK8spNfNiGqWqEVn8qxy88@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<yQ3ffmcaFXUrqMHtywk3Sy8VJxdhw4KmCcEYUhiXY0@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<6qvVE6J3MnjHIR7T0p6WAaaSfKedchNHt8DEuQZkLwo@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<SEYPR01MB574392A46DFF0BA714054949B82CA@SEYPR01MB5743.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEYPR01MB574392A46DFF0BA714054949B82CA@SEYPR01MB5743.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEYPR01MB574392A46DFF0BA714054949B82CA@SEYPR01MB5743.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEYPR01MB574392A46DFF0BA714054949B82CA@SEYPR01MB5743.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<93080.125080713091601877@za-mta-74.za.mimecast.lan>,Phishing: Credential,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain",Remediated
<8cemFdUi6sQwoAHpRe6FNJrnG6WmTMjMAvEEtQuyIw@mail-serve.hagro.cn>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<dqKxF8ns4ZoUagnXEG4gdC8kyTWkk2tZDiq4ue25YM@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<06372.125080713070800669@za-mta-129.za.mimecast.lan>,Phishing: Credential,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain",Remediated
<H4Qf0l2sDSFfXmXFMn78S87ThZ2RHt2HrbdwJQ8w3c@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<H4Qf0l2sDSFfXmXFMn78S87ThZ2RHt2HrbdwJQ8w3c@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<42643.125080713061100522@za-mta-139.za.mimecast.lan>,Phishing: Credential,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain",Remediated
<AIE7oeLIyAxOBMmVfU4746aHW01klZa25vcykNM@mail-serve.hagro.cn>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<TYZPR06MB60450DEEB8445C957DD5CB89D72CA@TYZPR06MB6045.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<O2HK44F9hFZB1HKfepjvTmop9SsmPmBaNhpGEc3LVHY@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<89185.125080713025400159@za-mta-33.za.mimecast.lan>,Phishing: Credential,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain",Remediated
<SE1P216MB2676D9A6E7D88B0B67A637B3932CA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB2676D9A6E7D88B0B67A637B3932CA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB2676D9A6E7D88B0B67A637B3932CA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB2676D9A6E7D88B0B67A637B3932CA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<DQGCRTLDW8Tv11RwtYBrA7r0UtbbYWFTKv8lS6jwPwc@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<!&!AAAAAAAAAAAuAAAAAAAAAFrkdk2T01dNjmf3YRpAJ1MBAMO2jhD3dRHOtM0AqgC7tuYAAAAAAA4AABAAAAD321A+cNQxSISjK3mK9ta3AQAAAAA=@quintilegroup.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<qSj7x1dtn3gEOZPUfuJgwQ0jTaLJJLceefzMAFTRLF4@mail-serve.hagro.cn>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<LvGcnBo5D2OwcApNh58xVMEfyXUj3KJcAHMZQpjj9X0@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<LvGcnBo5D2OwcApNh58xVMEfyXUj3KJcAHMZQpjj9X0@mail-serve.hagro.cn>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<!&!AAAAAAAAAAAuAAAAAAAAAFrkdk2T01dNjmf3YRpAJ1MBAMO2jhD3dRHOtM0AqgC7tuYAAAAAAA4AABAAAAAg843OjzPRRJFFWrHKN7DzAQAAAAA=@quintilegroup.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<IDrBOS1qtzfRlzD6u0L9PQipox0qaZCIrPeltoPoY@mail-serve.hagro.cn>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250807124520.1EDC5B8FF25AE990@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<20250807145118.2F035C8F6928372E@digitalmarketingagency.tech>,Spam,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To",Remediated
<TYZPR01MB582694CF0B6C599401A2E74C9E2CA@TYZPR01MB5826.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<TYZPR01MB582694CF0B6C599401A2E74C9E2CA@TYZPR01MB5826.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<TYZPR01MB582694CF0B6C599401A2E74C9E2CA@TYZPR01MB5826.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<TYZPR01MB582694CF0B6C599401A2E74C9E2CA@TYZPR01MB5826.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<JH0PR04MB8211D96E1EEB63402909A499BC2CA@JH0PR04MB8211.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<JH0PR04MB8211D96E1EEB63402909A499BC2CA@JH0PR04MB8211.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<JH0PR04MB8211D96E1EEB63402909A499BC2CA@JH0PR04MB8211.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<JH0PR04MB8211D96E1EEB63402909A499BC2CA@JH0PR04MB8211.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<VI1P194MB0718284BCD7CA472B933FFDAF32CA@VI1P194MB0718.EURP194.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<VI1P194MB0718284BCD7CA472B933FFDAF32CA@VI1P194MB0718.EURP194.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<VI1P194MB0718284BCD7CA472B933FFDAF32CA@VI1P194MB0718.EURP194.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<VI1P194MB0718284BCD7CA472B933FFDAF32CA@VI1P194MB0718.EURP194.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<41483996730962062710172@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To",Remediated
